ID, CC_area, CC_perimeter, CC_circularity, CC_length, W1, W2, W3, W4, W5, W6, W7
./UM_1/0050304/session_1/anat_1/abide_cc, 507.25, 181.00, 0.194562,  67.0,  14.00, 120.50,  73.75,  50.75,  46.25,  40.50, 161.50
./UM_1/0050305/session_1/anat_1/abide_cc, 836.50, 207.65, 0.243783,  71.5,  26.25, 193.50, 109.25,  98.50,  94.25,  81.75, 233.00
./UM_1/0050306/session_1/anat_1/abide_cc, 432.00, 201.48, 0.133730,  64.5,  25.75,  65.00,  79.25,  61.00,  41.00,  39.50, 120.50
./UM_1/0050307/session_1/anat_1/abide_cc, 412.50, 165.20, 0.189948,  58.0,  11.75,  93.25,  52.25,  43.00,  42.25,  37.00, 133.00
./UM_1/0050308/session_1/anat_1/abide_cc, 458.75, 176.15, 0.185798,  62.0,  12.25, 101.75,  62.50,  47.75,  58.50,  45.50, 130.50
./UM_1/0050309/session_1/anat_1/abide_cc, 472.50, 185.05, 0.173403,  63.0,  26.50, 101.00,  93.50,  57.75,  56.75,  46.50,  90.50
./UM_1/0050310/session_1/anat_1/abide_cc, 543.50, 180.00, 0.210788,  64.5,   9.00, 143.00,  80.25,  59.00,  41.00,  42.50, 168.75
./UM_1/0050311/session_1/anat_1/abide_cc, 525.00, 182.15, 0.198852,  66.0,  17.00, 132.25,  84.50,  60.25,  52.00,  47.00, 132.00
./UM_1/0050312/session_1/anat_1/abide_cc, 582.50, 199.22, 0.184439,  74.0,  13.00, 120.50,  98.75,  69.25,  61.00,  47.50, 172.50
./UM_1/0050313/session_1/anat_1/abide_cc, 485.00, 174.51, 0.200130,  64.5,   6.25, 117.50,  68.00,  54.00,  49.25,  41.50, 148.50
./UM_1/0050314/session_1/anat_1/abide_cc, 660.25, 212.39, 0.183932,  76.0,  21.75, 133.75,  99.75,  75.75,  69.00,  54.25, 206.00
./UM_1/0050315/session_1/anat_1/abide_cc, 678.25, 217.38, 0.180369,  69.0,  29.25, 155.50,  94.25,  69.00,  59.50,  48.00, 222.75
./UM_1/0050316/session_1/anat_1/abide_cc, 477.00, 177.20, 0.190906,  64.5,  16.25, 111.25,  73.00,  59.75,  51.75,  37.75, 127.25
./UM_1/0050317/session_1/anat_1/abide_cc, 550.75, 198.53, 0.175594,  68.0,  21.25, 108.75,  83.75,  70.00,  53.25,  42.75, 171.00
./UM_1/0050318/session_1/anat_1/abide_cc, 500.00, 192.56, 0.169452,  72.5,  21.00, 114.75,  76.25,  64.25,  39.25,  42.00, 142.50
./UM_1/0050319/session_1/anat_1/abide_cc, 417.00, 178.80, 0.163907,  66.5,   6.50,  84.75,  64.50,  52.25,  47.50,  33.50, 128.00
./UM_1/0050320/session_1/anat_1/abide_cc, 645.00, 201.56, 0.199508,  74.0,  11.25, 138.50,  86.00,  72.50,  64.25,  53.00, 219.50
./UM_1/0050321/session_1/anat_1/abide_cc, 590.50, 201.53, 0.182704,  70.0,   5.00, 114.75, 105.75,  69.00,  59.00,  50.75, 186.25
./UM_1/0050322/session_1/anat_1/abide_cc, 705.25, 242.57, 0.150616,  76.5,  27.25, 154.25, 117.75,  66.75,  55.25,  56.75, 227.25
./UM_1/0050323/session_1/anat_1/abide_cc, 670.25, 211.70, 0.187930,  75.0,  19.50, 162.00, 109.25,  78.75,  67.50,  53.25, 180.00
./UM_1/0050324/session_1/anat_1/abide_cc, 622.75, 199.29, 0.197043,  73.0,  14.75, 138.50,  70.00,  75.75,  64.75,  64.25, 194.75
./UM_1/0050325/session_1/anat_1/abide_cc, 558.50, 205.41, 0.166339,  72.0,  22.50, 120.50,  90.50,  58.50,  51.75,  46.75, 168.00
./UM_1/0050326/session_1/anat_1/abide_cc, 590.50, 200.02, 0.185466,  71.0,  28.25, 131.25,  96.25,  75.75,  52.25,  40.75, 166.00
./UM_1/0050327/session_1/anat_1/abide_cc, 587.00, 192.97, 0.198084,  69.0,  23.25, 127.75,  86.25,  59.75,  55.50,  55.50, 179.00
./UM_1/0050328/session_1/anat_1/abide_cc, 710.00, 220.77, 0.183052,  73.0,  38.25, 140.75, 104.50,  68.75,  64.25,  62.25, 231.25
./UM_1/0050354/session_1/anat_1/abide_cc, 570.25, 188.02, 0.202697,  68.0,  17.25, 159.75,  76.50,  70.75,  63.00,  42.00, 141.00
./UM_1/0050355/session_1/anat_1/abide_cc, 571.25, 188.49, 0.202053,  71.5,   9.00, 122.25,  95.25,  65.00,  50.00,  46.75, 183.00
./UM_1/0050356/session_1/anat_1/abide_cc, 574.25, 197.85, 0.184343,  71.0,  16.00, 108.50,  88.25,  65.25,  65.25,  51.75, 179.25
./UM_1/0050357/session_1/anat_1/abide_cc, 457.50, 178.15, 0.181155,  63.0,  14.00, 117.25,  77.75,  50.75,  47.25,  34.25, 116.25
./UM_1/0050358/session_1/anat_1/abide_cc, 531.00, 204.63, 0.159353,  70.0,  32.00, 111.00,  94.00,  59.75,  48.50,  40.25, 145.50
./UM_1/0050359/session_1/anat_1/abide_cc, 409.50, 170.59, 0.176831,  62.5,  11.25,  93.50,  66.75,  45.50,  33.25,  31.50, 127.75
./UM_1/0050360/session_1/anat_1/abide_cc, 568.00, 191.15, 0.195357,  72.0,  17.50, 124.25,  70.50,  69.25,  65.75,  46.25, 174.50
./UM_1/0050361/session_1/anat_1/abide_cc, 681.25, 202.22, 0.209354,  72.0,  21.50, 130.25, 124.00,  84.25,  61.75,  64.25, 195.25
./UM_1/0050362/session_1/anat_1/abide_cc, 621.50, 200.92, 0.193458,  74.0,  20.00, 141.25,  99.00,  82.25,  60.75,  49.25, 169.00
./UM_1/0050363/session_1/anat_1/abide_cc, 771.25, 223.07, 0.194777,  73.0,  35.00, 179.25, 118.75,  82.00,  67.75,  65.25, 223.25
./UM_1/0050364/session_1/anat_1/abide_cc, 583.25, 180.68, 0.224511,  67.0,   9.50, 144.50,  81.75,  68.25,  53.00,  56.75, 169.50
./UM_1/0050365/session_1/anat_1/abide_cc, 571.50, 181.54, 0.217914,  67.5,  11.00, 135.25,  79.00,  64.75,  56.25,  47.25, 178.00
./UM_1/0050366/session_1/anat_1/abide_cc, 636.50, 190.97, 0.219310,  68.5,  14.00, 142.00,  89.75,  73.75,  55.50,  65.50, 196.00
./UM_1/0050367/session_1/anat_1/abide_cc, 581.00, 194.27, 0.193458,  68.0,  28.75, 136.25,  77.00,  66.25,  58.50,  44.00, 170.25
./UM_1/0050368/session_1/anat_1/abide_cc, 584.75, 191.80, 0.199743,  69.5,  16.25, 134.25,  96.75,  72.25,  62.00,  47.75, 155.50
./UM_1/0050369/session_1/anat_1/abide_cc, 429.50, 173.93, 0.178407,  67.5,   7.00, 102.50,  60.00,  45.50,  43.75,  35.50, 135.25
./UM_1/0050370/session_1/anat_1/abide_cc, 654.50, 188.97, 0.230311,  69.5,  16.25, 162.75,  82.50,  82.00,  70.75,  58.50, 181.75
./UM_1/0050371/session_1/anat_1/abide_cc, 595.00, 201.46, 0.184226,  69.0,  27.00, 122.50,  83.75,  69.75,  58.00,  42.50, 191.50
./UM_1/0050372/session_1/anat_1/abide_cc, 528.50, 185.56, 0.192880,  67.5,  12.25, 130.00,  70.50,  43.25,  57.50,  50.00, 165.00
./UM_1/0050373/session_1/anat_1/abide_cc, 491.75, 169.12, 0.216042,  62.0,   3.50, 100.75,  72.50,  58.25,  59.75,  43.00, 154.00
./UM_1/0050374/session_1/anat_1/abide_cc, 663.50, 196.10, 0.216828,  66.5,  15.25, 167.75,  79.00,  86.50,  73.00,  45.75, 196.25
./UM_1/0050375/session_1/anat_1/abide_cc, 445.75, 178.54, 0.175725,  68.0,  10.50,  93.50,  80.00,  56.75,  42.75,  34.00, 128.25
./UM_1/0050376/session_1/anat_1/abide_cc, 593.50, 213.22, 0.164054,  73.0,  97.00,  44.00, 110.00,  64.00,  55.25,  44.25, 179.00
./UM_1/0050377/session_1/anat_1/abide_cc, 579.50, 176.85, 0.232830,  64.5,   9.50, 134.50,  89.50,  71.50,  53.00,  58.25, 163.25
./UM_1/0050378/session_1/anat_1/abide_cc, 494.75, 180.56, 0.190701,  64.5,  10.00,  97.00,  93.00,  57.75,  46.50,  43.00, 147.50
./UM_1/0050379/session_1/anat_1/abide_cc, 542.50, 189.61, 0.189621,  70.5,  13.00, 115.75,  75.50,  64.50,  51.75,  46.50, 175.50
./UM_1/0050380/session_1/anat_1/abide_cc, 572.25, 194.51, 0.190070,  71.5,  13.25, 137.25,  69.25,  59.00,  67.25,  54.25, 172.00
./UM_1/0050381/session_1/anat_1/abide_cc, 555.75, 182.73, 0.209152,  66.0,  16.00, 121.75,  85.00,  72.75,  60.25,  49.25, 150.75
./UM_2/0050382/session_1/anat_1/abide_cc, 623.50, 210.63, 0.176604,  79.5,  15.50, 149.50,  83.75,  77.25,  64.50,  46.50, 186.50
./UM_2/0050383/session_1/anat_1/abide_cc, 721.50, 207.29, 0.211008,  75.0,   1.50, 121.50, 158.25,  90.00,  82.25,  77.50, 190.50
./UM_2/0050385/session_1/anat_1/abide_cc, 542.75, 187.37, 0.194277,  66.5,  11.25, 125.25,  75.50,  68.00,  44.75,  34.50, 183.50
./UM_2/0050386/session_1/anat_1/abide_cc, 641.75, 199.22, 0.203200,  73.5,  11.50, 122.00,  87.00,  77.75,  68.00,  62.25, 213.25
./UM_2/0050387/session_1/anat_1/abide_cc, 589.75, 184.32, 0.218145,  69.0,  11.25, 161.00,  80.75,  69.00,  51.75,  49.25, 166.75
./UM_2/0050388/session_1/anat_1/abide_cc, 439.25, 177.12, 0.175939,  64.0,  22.25, 100.75,  73.00,  48.50,  47.50,  30.00, 117.25
./UM_2/0050390/session_1/anat_1/abide_cc, 569.50, 196.68, 0.185002,  72.5,  19.25, 134.25,  90.00,  69.25,  57.25,  42.50, 157.00
./UM_2/0050391/session_1/anat_1/abide_cc, 733.50, 237.89, 0.162870,  75.5,  16.75, 133.50,  94.00,  74.25,  73.50,  56.25, 285.25
./UM_2/0050397/session_1/anat_1/abide_cc, 572.00, 202.58, 0.175150,  72.5,  14.75, 101.25, 104.75,  73.75,  59.75,  43.50, 174.25
./UM_2/0050399/session_1/anat_1/abide_cc, 547.50, 191.34, 0.187928,  69.0,  15.75, 119.25,  67.00,  62.00,  70.00,  45.75, 167.75
./UM_2/0050402/session_1/anat_1/abide_cc, 487.00, 180.97, 0.186855,  68.0,   8.75, 111.75,  62.50,  54.25,  51.50,  51.00, 147.25
./UM_2/0050403/session_1/anat_1/abide_cc, 501.25, 181.73, 0.190723,  66.0,  12.25,  85.00,  88.75,  57.00,  52.50,  52.25, 153.50
./UM_2/0050404/session_1/anat_1/abide_cc, 313.50, 155.37, 0.163202,  57.5,  12.25,  58.25,  56.75,  33.25,  32.50,  28.00,  92.50
./UM_2/0050405/session_1/anat_1/abide_cc, 846.50, 222.07, 0.215711,  79.5,  24.50, 200.75, 118.50,  94.75,  85.00,  86.25, 236.75
./UM_2/0050406/session_1/anat_1/abide_cc, 686.50, 207.75, 0.199875,  72.5,  24.00, 148.75, 104.00,  88.25,  67.50,  56.00, 198.00
./UM_2/0050407/session_1/anat_1/abide_cc, 623.25, 189.92, 0.217126,  69.0,  12.00, 140.00,  90.75,  73.25,  64.50,  62.75, 180.00
./UM_2/0050408/session_1/anat_1/abide_cc, 690.25, 211.55, 0.193814,  73.0,  17.50, 142.75, 110.50,  74.75,  66.50,  78.25, 200.00
./UM_2/0050410/session_1/anat_1/abide_cc, 627.75, 192.56, 0.212747,  69.5,  14.75, 164.00,  96.75,  64.75,  54.25,  48.25, 185.00
./UM_2/0050411/session_1/anat_1/abide_cc, 755.50, 219.43, 0.197175,  78.0,  20.50, 180.25, 105.75,  85.75,  77.00,  72.25, 214.00
./UM_2/0050412/session_1/anat_1/abide_cc, 690.00, 198.15, 0.220846,  73.5,  21.25, 149.00,  95.75,  85.75,  74.25,  62.25, 201.75
./UM_2/0050413/session_1/anat_1/abide_cc, 600.50, 212.60, 0.166951,  72.0,  24.75, 140.50,  86.50,  58.75,  56.75,  54.00, 179.25
./UM_2/0050414/session_1/anat_1/abide_cc, 523.75, 198.51, 0.167021,  76.5,  60.00,   0.25, 127.00,  63.50,  48.00,  43.75, 181.25
./UM_2/0050415/session_1/anat_1/abide_cc, 665.50, 210.19, 0.189297,  74.0,  30.00, 134.25, 111.00,  80.00,  73.75,  61.00, 175.50
./UM_2/0050416/session_1/anat_1/abide_cc, 716.00, 222.58, 0.181613,  75.0,  37.00, 148.00,  96.75,  81.00,  71.25,  51.25, 230.75
./UM_2/0050417/session_1/anat_1/abide_cc, 506.25, 184.68, 0.186522,  67.5,  18.50, 125.00,  62.75,  58.75,  53.00,  46.00, 142.25
./UM_2/0050418/session_1/anat_1/abide_cc, 401.00, 156.42, 0.205959,  55.5,  11.50,  65.75,  87.00,  50.75,  39.00,  31.75, 115.25
./UM_2/0050419/session_1/anat_1/abide_cc, 554.75, 171.20, 0.237859,  61.5,  10.25, 123.25,  75.50,  69.75,  61.50,  44.00, 170.50
./UM_2/0050421/session_1/anat_1/abide_cc, 493.00, 180.95, 0.189201,  68.5,  13.00,  89.75,  73.50,  61.25,  47.00,  46.25, 162.25
./UM_2/0050422/session_1/anat_1/abide_cc, 572.00, 194.68, 0.189652,  68.5,  17.25, 111.75, 107.00,  69.75,  58.00,  43.50, 164.75
./UM_2/0050423/session_1/anat_1/abide_cc, 558.75, 187.27, 0.200219,  68.5,  12.00, 115.00,  81.25,  65.00,  51.50,  52.00, 182.00
./UM_2/0050424/session_1/anat_1/abide_cc, 475.75, 174.05, 0.197343,  63.5,  16.25,  97.75,  80.25,  54.75,  44.75,  35.00, 147.00
./UM_2/0050425/session_1/anat_1/abide_cc, 527.75, 197.90, 0.169330,  72.5,  20.75, 112.50,  91.00,  63.00,  50.00,  42.50, 148.00
./UM_2/0050426/session_1/anat_1/abide_cc, 478.50, 178.46, 0.188805,  64.5,  13.25,  84.50,  76.25,  59.50,  54.00,  48.00, 143.00
./UM_2/0050427/session_1/anat_1/abide_cc, 680.50, 212.56, 0.189267,  81.0,  18.25, 149.25, 110.25,  77.00,  69.75,  58.00, 198.00
./UM_2/0050428/session_1/anat_1/abide_cc, 566.50, 190.10, 0.197000,  66.5,  18.25,  93.00,  89.25,  54.50,  64.00,  51.50, 196.00
./USM/0050456/session_1/anat_1/abide_cc, 801.75, 219.41, 0.209285,  77.0,  30.75, 178.50, 101.00,  94.75,  84.00,  71.50, 241.25
./USM/0050479/session_1/anat_1/abide_cc, 672.25, 220.57, 0.173636,  74.0,  34.75, 126.00, 104.75,  86.25,  73.75,  60.25, 186.50
./USM/0050506/session_1/anat_1/abide_cc, 672.50, 209.80, 0.191991,  79.5,  23.50, 155.25, 111.75,  70.75,  66.75,  58.00, 186.50
./USM/0050432/session_1/anat_1/abide_cc, 883.50, 247.64, 0.181035,  81.5,  39.50, 182.50, 154.75, 104.25,  93.00,  69.00, 240.50
./USM/0050433/session_1/anat_1/abide_cc, 717.50, 199.34, 0.226909,  70.5,  20.00, 181.75,  85.00,  84.00,  68.75,  71.25, 206.75
./USM/0050434/session_1/anat_1/abide_cc, 592.75, 194.02, 0.197865,  71.5,  22.75, 133.00,  87.75,  67.25,  63.25,  52.75, 166.00
./USM/0050435/session_1/anat_1/abide_cc, 753.00, 210.05, 0.214476,  78.0,  16.25, 179.00, 107.50,  88.00,  80.00,  72.75, 209.50
./USM/0050436/session_1/anat_1/abide_cc, 553.00, 203.87, 0.167191,  74.0,  25.25, 104.75,  73.50,  63.75,  62.50,  51.75, 171.50
./USM/0050437/session_1/anat_1/abide_cc, 543.75, 172.95, 0.228429,  62.0,   8.25, 121.50,  75.25,  70.25,  61.00,  42.25, 165.25
./USM/0050438/session_1/anat_1/abide_cc, 778.00, 207.05, 0.228065,  72.5,  28.75, 184.25, 117.75,  84.50,  70.75,  73.25, 218.75
./USM/0050439/session_1/anat_1/abide_cc, 766.50, 210.00, 0.218426,  75.0,  19.50, 200.25, 104.50,  95.50,  73.75,  60.25, 212.75
./USM/0050440/session_1/anat_1/abide_cc, 661.25, 195.90, 0.216517,  69.0,  25.00, 158.25,  87.50,  83.75,  71.75,  55.50, 179.50
./USM/0050441/session_1/anat_1/abide_cc, 729.75, 216.00, 0.196561,  78.5,  12.25, 159.00, 104.00,  83.50,  65.75,  65.25, 240.00
./USM/0050442/session_1/anat_1/abide_cc, 714.25, 212.92, 0.197975,  76.5,  23.25, 146.00,  99.75,  80.25,  72.50,  60.75, 231.75
./USM/0050443/session_1/anat_1/abide_cc, 645.00, 209.63, 0.184441,  78.5,  18.50, 150.75,  84.25,  69.50,  50.00,  63.25, 208.75
./USM/0050444/session_1/anat_1/abide_cc, 712.00, 201.65, 0.220032,  72.0,  19.25, 157.75,  96.25,  85.75,  66.50,  74.25, 212.25
./USM/0050445/session_1/anat_1/abide_cc, 744.00, 219.07, 0.194819,  77.5,  29.50, 176.00, 105.75,  76.25,  70.50,  71.50, 214.50
./USM/0050446/session_1/anat_1/abide_cc, 696.50, 244.38, 0.146555,  84.0,  36.75, 147.50, 113.50,  73.25,  61.50,  42.75, 221.25
./USM/0050447/session_1/anat_1/abide_cc, 509.00, 192.10, 0.173338,  70.0,  13.75, 110.75,  82.00,  58.25,  47.00,  31.50, 165.75
./USM/0050448/session_1/anat_1/abide_cc, 595.25, 194.05, 0.198657,  70.5,  16.00, 154.50,  92.25,  73.25,  55.00,  42.75, 161.50
./USM/0050449/session_1/anat_1/abide_cc, 603.50, 202.70, 0.184574,  68.0,  29.50, 123.25,  76.25,  66.75,  57.50,  54.75, 195.50
./USM/0050450/session_1/anat_1/abide_cc, 749.50, 212.00, 0.209570,  79.5,  19.00, 182.50,  90.50,  81.25,  76.00,  77.25, 223.00
./USM/0050451/session_1/anat_1/abide_cc, 741.50, 208.12, 0.215134,  72.0,  23.50, 188.00, 105.25,  84.75,  68.25,  59.00, 212.75
./USM/0050452/session_1/anat_1/abide_cc, 759.00, 212.82, 0.210578,  76.0,  26.00, 182.00, 140.00,  88.50,  63.25,  63.00, 196.25
./USM/0050453/session_1/anat_1/abide_cc, 554.25, 182.66, 0.208750,  67.5,  20.50, 156.50,  85.50,  66.00,  47.25,  40.75, 137.75
./USM/0050454/session_1/anat_1/abide_cc, 794.25, 210.41, 0.225443,  76.0,  24.00, 213.75, 103.00,  95.00,  71.75,  69.25, 217.50
./USM/0050455/session_1/anat_1/abide_cc, 564.50, 193.07, 0.190293,  69.5,  30.25, 142.75,  77.25,  58.75,  50.75,  41.75, 163.00
./USM/0050480/session_1/anat_1/abide_cc, 911.00, 230.92, 0.214679,  81.0,  40.75, 217.25, 108.75, 117.50,  92.75,  71.25, 262.75
./USM/0050481/session_1/anat_1/abide_cc, 599.75, 208.39, 0.173553,  76.5,  20.25, 125.00, 100.50,  75.25,  55.00,  49.50, 174.25
./USM/0050482/session_1/anat_1/abide_cc, 398.00, 202.36, 0.122137,  64.5,  40.50,  71.75,  71.50,  41.25,  40.00,  32.50, 100.50
./USM/0050483/session_1/anat_1/abide_cc, 626.75, 206.75, 0.184248,  76.5,  30.00, 124.50,  97.50,  81.50,  56.50,  57.00, 179.75
./USM/0050484/session_1/anat_1/abide_cc, 765.00, 211.17, 0.215586,  69.5,  28.75, 155.75,  98.50,  79.25,  78.50,  66.00, 258.25
./USM/0050485/session_1/anat_1/abide_cc, 620.00, 211.41, 0.174323,  75.0,  29.50, 113.50, 101.00,  66.00,  75.25,  57.00, 177.75
./USM/0050486/session_1/anat_1/abide_cc, 561.00, 209.61, 0.160453,  76.5,  37.25, 120.00,  90.25,  66.50,  53.50,  39.75, 153.75
./USM/0050487/session_1/anat_1/abide_cc, 639.25, 207.39, 0.186772,  78.0,  18.75, 166.75,  78.25,  79.25,  70.25,  41.75, 184.25
./USM/0050488/session_1/anat_1/abide_cc, 663.25, 217.31, 0.176495,  77.0,  33.75, 125.75, 108.00,  72.00,  70.00,  59.00, 194.75
./USM/0050489/session_1/anat_1/abide_cc, 803.00, 227.21, 0.195469,  79.5,  32.50, 162.50, 125.00, 104.50,  87.25,  73.25, 218.00
./USM/0050490/session_1/anat_1/abide_cc, 608.50, 211.17, 0.171483,  78.5,  22.75, 113.25, 104.50,  80.50,  63.50,  47.50, 176.50
./USM/0050491/session_1/anat_1/abide_cc, 683.50, 213.80, 0.187898,  78.5,  26.50, 144.25, 105.25,  79.00,  68.25,  57.25, 203.00
./USM/0050492/session_1/anat_1/abide_cc, 583.50, 202.39, 0.179011,  74.5,  32.50, 117.50,  99.75,  70.50,  60.25,  47.50, 155.50
./USM/0050493/session_1/anat_1/abide_cc, 502.75, 189.68, 0.175595,  66.0,  34.75, 143.25,  77.25,  68.00,  57.25,  34.75,  87.50
./USM/0050494/session_1/anat_1/abide_cc, 697.00, 225.92, 0.171613,  73.5,  34.00, 122.25, 109.75,  77.25,  75.25,  59.50, 219.00
./USM/0050495/session_1/anat_1/abide_cc, 711.75, 195.53, 0.233942,  67.5,  16.00, 183.25, 119.50,  85.50,  69.25,  58.25, 180.00
./USM/0050496/session_1/anat_1/abide_cc, 571.00, 201.27, 0.177133,  75.5,  14.50, 114.00,  84.50,  72.75,  64.75,  48.50, 172.00
./USM/0050497/session_1/anat_1/abide_cc, 683.00, 223.72, 0.171478,  75.0,  37.25, 125.25, 100.00,  76.00,  71.25,  71.25, 202.00
./USM/0050498/session_1/anat_1/abide_cc, 497.25, 186.61, 0.179438,  69.0,  17.50, 121.25,  70.25,  53.75,  52.75,  39.25, 142.50
./USM/0050499/session_1/anat_1/abide_cc, 603.25, 207.58, 0.175927,  75.0,  29.75, 127.25,  83.50,  69.00,  66.00,  53.25, 174.50
./USM/0050500/session_1/anat_1/abide_cc, 768.00, 210.36, 0.218097,  76.0,  13.50, 184.00, 112.75,  89.75,  82.00,  77.75, 208.25
./USM/0050501/session_1/anat_1/abide_cc, 630.50, 217.41, 0.167625,  80.0,  17.00, 141.75,  88.75,  78.75,  60.50,  52.50, 191.25
./USM/0050502/session_1/anat_1/abide_cc, 598.75, 189.73, 0.209014,  73.0,  10.50, 182.00,  71.25,  77.00,  57.25,  44.25, 156.50
./USM/0050503/session_1/anat_1/abide_cc, 675.00, 184.27, 0.249815,  68.5,  13.25, 180.75,  92.00,  88.00,  71.00,  59.75, 170.25
./USM/0050504/session_1/anat_1/abide_cc, 648.00, 207.78, 0.188612,  77.0,  25.25, 148.00,  74.50,  81.75,  58.50,  49.50, 210.50
./USM/0050505/session_1/anat_1/abide_cc, 523.25, 226.04, 0.128695,  76.0,  29.75,  96.00,  86.75,  59.00,  53.75,  38.00, 160.00
./USM/0050507/session_1/anat_1/abide_cc, 728.75, 230.19, 0.172832,  82.0,  35.50, 130.25, 127.25,  91.75,  78.50,  71.50, 194.00
./USM/0050508/session_1/anat_1/abide_cc, 538.50, 214.22, 0.147465,  77.5,  21.25, 113.50,  84.25,  57.50,  50.00,  42.00, 170.00
./USM/0050509/session_1/anat_1/abide_cc, 1023.75, 258.74, 0.192160,  89.5,  52.00, 209.75, 161.00, 107.00,  94.75,  85.00, 314.25
./USM/0050510/session_1/anat_1/abide_cc, 579.50, 195.19, 0.191144,  68.0,  22.50, 119.25,  79.50,  75.75,  65.00,  57.50, 160.00
./USM/0050511/session_1/anat_1/abide_cc, 753.50, 218.29, 0.198716,  76.0,  22.00, 134.25, 120.75,  87.25,  63.25,  67.25, 258.75
./USM/0050512/session_1/anat_1/abide_cc, 708.50, 222.72, 0.179482,  74.0,  33.25, 141.25, 108.25,  76.25,  71.00,  55.75, 222.75
./USM/0050513/session_1/anat_1/abide_cc, 419.00, 183.85, 0.155770,  67.5,  21.00,  85.50,  61.75,  49.00,  54.25,  33.75, 113.75
./USM/0050514/session_1/anat_1/abide_cc, 585.00, 183.73, 0.217770,  66.5,  23.75, 155.75,  82.75,  75.00,  55.25,  46.25, 146.25
./USM/0050515/session_1/anat_1/abide_cc, 570.50, 199.17, 0.180731,  69.5,  21.75, 116.00, 106.25,  63.50,  52.50,  48.00, 162.50
./USM/0050516/session_1/anat_1/abide_cc, 656.00, 207.80, 0.190902,  76.5,  20.25, 132.50, 117.00,  70.50,  52.25,  52.00, 211.50
./USM/0050517/session_1/anat_1/abide_cc, 811.25, 213.70, 0.223227,  74.5,  29.00, 210.50, 126.75,  90.00,  74.00,  75.50, 205.50
./USM/0050518/session_1/anat_1/abide_cc, 568.50, 186.85, 0.204617,  68.0,  16.50, 116.25,  90.25,  68.75,  54.25,  52.50, 170.00
./USM/0050519/session_1/anat_1/abide_cc, 775.25, 220.14, 0.201032,  72.0,  31.25, 179.25,  99.50,  77.50,  76.25,  72.75, 238.75
./USM/0050520/session_1/anat_1/abide_cc, 592.75, 185.46, 0.216563,  66.0,  17.25, 130.25,  80.50,  75.00,  67.00,  60.00, 162.75
./USM/0050521/session_1/anat_1/abide_cc, 704.25, 218.43, 0.185486,  78.0,  30.50, 133.50, 105.25,  94.75,  84.75,  67.50, 188.00
./USM/0050522/session_1/anat_1/abide_cc, 594.00, 198.22, 0.189983,  70.5,  16.50, 133.25,  84.00,  65.50,  49.00,  54.50, 191.25
./USM/0050523/session_1/anat_1/abide_cc, 564.00, 200.15, 0.176928,  72.0,  24.00, 125.00,  89.75,  66.00,  58.50,  42.75, 158.00
./USM/0050524/session_1/anat_1/abide_cc, 606.50, 195.27, 0.199886,  73.0,  17.00, 127.50, 102.25,  87.50,  61.50,  52.50, 158.25
./USM/0050525/session_1/anat_1/abide_cc, 660.00, 215.87, 0.177973,  76.0,  30.25, 140.75, 107.25,  72.25,  67.75,  55.50, 186.25
./USM/0050526/session_1/anat_1/abide_cc, 357.25, 179.80, 0.138864,  60.5,  18.50,  80.00,  61.75,  37.25,  33.75,  21.00, 105.00
./USM/0050527/session_1/anat_1/abide_cc, 765.00, 207.75, 0.222730,  71.5,  24.50, 168.50,  95.50,  79.00,  76.50,  80.00, 241.00
./USM/0050528/session_1/anat_1/abide_cc, 776.00, 209.94, 0.221239,  70.0,  23.25, 178.50,  92.50,  97.75,  83.50,  72.75, 227.75
./USM/0050529/session_1/anat_1/abide_cc, 566.25, 207.22, 0.165717,  71.5,  31.75, 100.25,  80.25,  56.50,  62.00,  45.00, 190.50
./USM/0050530/session_1/anat_1/abide_cc, 680.00, 216.41, 0.182460,  77.5,  33.00, 134.75, 112.00,  73.25,  67.00,  69.75, 190.25
./USM/0050531/session_1/anat_1/abide_cc, 525.00, 182.59, 0.197887,  68.0,  17.25, 127.50,  77.75,  62.75,  43.00,  39.75, 157.00
./USM/0050532/session_1/anat_1/abide_cc, 483.00, 171.83, 0.205565,  62.0,  20.25, 122.00,  60.00,  48.00,  45.50,  40.00, 147.25
./USM/0050457/session_1/anat_1/abide_cc, 762.50, 209.58, 0.218146,  75.5,  17.25, 199.75, 111.00,  89.50,  72.25,  56.50, 216.25
./USM/0050458/session_1/anat_1/abide_cc, 686.75, 208.12, 0.199249,  74.5,  21.75, 137.25, 105.75,  77.25,  74.00,  58.25, 212.50
./USM/0050459/session_1/anat_1/abide_cc, 719.50, 207.41, 0.210177,  72.0,  23.75, 143.25, 113.50,  86.25,  72.75,  58.50, 221.50
./USM/0050460/session_1/anat_1/abide_cc, 693.75, 192.70, 0.234768,  69.5,  22.50, 181.25,  93.50,  79.25,  70.50,  68.75, 178.00
./USM/0050461/session_1/anat_1/abide_cc, 622.25, 203.72, 0.188406,  68.5,  26.25, 126.75, 106.25,  73.75,  59.50,  57.00, 172.75
./USM/0050462/session_1/anat_1/abide_cc, 671.00, 210.12, 0.190991,  70.0,  29.00, 141.00, 115.50,  68.00,  63.25,  56.00, 198.25
./USM/0050463/session_1/anat_1/abide_cc, 663.00, 212.58, 0.184364,  77.5,  16.00, 150.50, 117.50,  73.25,  62.50,  54.50, 188.75
